time,ppg_1_green,ppg_1_red,ppg_1_ir,ppg_2_green,ppg_2_red,ppg_2_ir
98.255,0.6016318940453358,0.6427700256963018,0.6982575973121496,0.5427162232253946,0.6150053571691211,0.5586853966337089
98.26,0.6035333387380722,0.6429095920338652,0.6995043662669871,0.5433317850516908,0.6160312822896521,0.5592207691150788
98.265,0.6054448424614253,0.6442882562362947,0.7005474498178748,0.5450644476111435,0.6170303337347758,0.5597334301028055
98.27,0.6072490522010701,0.6465527422451162,0.7013904080166872,0.5460182616985725,0.6171370891241464,0.5602719438022041
98.275,0.6095515281997498,0.649095076822314,0.7022314682749086,0.5462052199919225,0.6168980158420255,0.5609496793831606
98.28,0.6121090387196448,0.6510412709268006,0.7027149213120232,0.5471671437860638,0.6175704728568066,0.5618280762195977
98.285,0.6140771632402783,0.6519063320118834,0.7025064937255657,0.5491918981439462,0.6188702193025294,0.5627983299722847
98.29,0.615610026300911,0.6523721975938153,0.7025167355938592,0.551044040193957,0.6196376781262828,0.5638001556940652
98.295,0.6174371179340643,0.6537546815666169,0.7040482997093513,0.5521706779914698,0.6202298256043697,0.5650933955738309
98.3,0.6192299584253189,0.6563544305880259,0.7067661464489695,0.5532906980093266,0.622044857601956,0.5669407571961008
98.305,0.6202819947922131,0.6588455592616123,0.7089850073669745,0.5547896828032933,0.6249261706552214,0.5690901833580934
98.31,0.6213396609759834,0.6596833428525053,0.7099878646569956,0.5561903651253971,0.6271252142864575,0.571032769779255
98.315,0.6236563109996223,0.6587987787381365,0.7107041049430289,0.5574102029567107,0.6279598006917556,0.5727358736446456
98.32,0.6265776158211471,0.6576782461925054,0.7120894010577417,0.5590685317146288,0.6287569581440413,0.5746105465834553
98.325,0.6282420613516568,0.6579567700634292,0.7141102919085716,0.5612026034943784,0.6307913232403353,0.5767658220131443
98.33,0.628531738751009,0.6598041839008886,0.7163469667796082,0.5629740236363323,0.6336572261663732,0.5788756735104379
98.335,0.629272395793972,0.6614555436977921,0.7184382363233218,0.564091319590744,0.6362035101623644,0.5808563360464096
98.34,0.6315305712561797,0.6609148880025617,0.7199057242073184,0.5653962688392938,0.638109039940744,0.5830640858012928
98.345,0.6345569639466637,0.6587409131458836,0.7205359766157141,0.5675412112273507,0.6399428994289595,0.5856268477932398
98.35,0.6373984280583485,0.6582696821631384,0.720925827525038,0.5700561801909984,0.642224693469932,0.5881453775559479
98.355,0.639911194632106,0.6618324270450853,0.721868760589403,0.5722170795576011,0.6449567935225824,0.5903516199369807
98.36,0.6421729803640781,0.6674636387809042,0.7233782461895402,0.5739577251630167,0.6478680738047207,0.5925896377697513
98.365,0.6442402961783003,0.6709838989972013,0.7249426362218776,0.5754522445233559,0.6507149079119613,0.59528331800634
98.37,0.646407047656056,0.6709149182558355,0.7263050254400596,0.5766565998779045,0.6532895933320563,0.5982618677763022
98.375,0.6487463755354327,0.6695523011002684,0.7273842300724624,0.5777830948428115,0.6553642221896265,0.6009549620471724
98.38,0.6508453959799163,0.669426972760913,0.7281374872551769,0.5794312786917966,0.6568815579131512,0.6030468100218551
98.385,0.6527728047427287,0.6707345759178425,0.7292207678642391,0.581704503236127,0.6582192223273757,0.6047086326428297
98.39,0.6554237957789784,0.6724765573156586,0.7318249485889182,0.5839047912841159,0.659997243807033,0.6063952856429952
98.395,0.6590341665726972,0.6741874155901043,0.7358295827072381,0.5855753237014224,0.6624705689908329,0.6085831888472479
98.4,0.6624606696900192,0.6757773115369055,0.739090907934968,0.5871084794411372,0.6653363887963014,0.6114597945447943
98.405,0.6648910665250114,0.676963904501309,0.7398899566692064,0.5888796171091996,0.6682830530617465,0.6146817826271634
98.41,0.6670633958353805,0.6775753450546574,0.7393454091439569,0.5906261110465691,0.6714051778080794,0.6176525694630163
98.415,0.6698611343489983,0.6777824080526669,0.740037036377112,0.5922354072728364,0.6748320749075338,0.6201722496935089
98.42,0.673027014031143,0.6779415548359013,0.7428583345721245,0.594267133959941,0.6782913960307629,0.6225706984205372
98.425,0.6761210183221735,0.6787562197231892,0.7465833271109997,0.5969799026506493,0.6813922589002767,0.6251166558717424
98.43,0.6792203763877391,0.6811350421739112,0.7499209750789694,0.5996181261823703,0.6840756608441789,0.6276669520242918
98.435,0.6818559195183881,0.6850431377815938,0.7524566934198818,0.601448945452742,0.6864588835023451,0.6300878092526598
98.44,0.6830695534877664,0.6890101116939439,0.753942933452014,0.6028708670681475,0.6885009789444448,0.6326255846047266
98.445,0.6834551031811078,0.6915861574035944,0.7542289933192013,0.6047597750055413,0.6901395418450056,0.6355369961030657
98.45,0.6850984233849604,0.6926070623632277,0.7538736956305738,0.6072832044249113,0.6914873927707127,0.6386445367499266
98.455,0.6882881986852035,0.6924093318982806,0.7536076937796635,0.6100051777342591,0.6926146196553599,0.6415919823454393
98.46,0.6903207757407767,0.6910399650621748,0.7531991053831414,0.6125713916660609,0.6934757282619018,0.6443139431033094
98.465,0.689006461108257,0.6890779094960889,0.7517443842841897,0.6146936692722089,0.6943312182159843,0.6469473652953285
98.47,0.6855426105453738,0.687603785977993,0.7488099560304148,0.6161048925652561,0.6957662998008429,0.6494951420794268
98.475,0.6824442060470637,0.6862283990313599,0.7445161106356813,0.6171314913106876,0.6978534686342276,0.6518885943018488
98.48,0.6802221596667433,0.6831068465130136,0.7391644355281091,0.6186450544250267,0.6997779044418335,0.6541994438976795
98.485,0.6774997426226226,0.6783598683684584,0.7337434877979615,0.6208783347250814,0.7009060502673946,0.656506746388921
98.49,0.673090800890555,0.675108403743304,0.7298057054398599,0.6230197917175118,0.7018490509003924,0.6587352201651119
98.495,0.666821443137279,0.6749496302509478,0.7274065122157619,0.6245379312299072,0.7037324563623611,0.6608744036078282
98.5,0.6593601050968563,0.6747953781522952,0.7241663577145846,0.6260555070080418,0.7066129984411369,0.6631210646705735
98.505,0.6518812433501366,0.6710714095169701,0.7182651323735149,0.6282328038184344,0.7093680850598729,0.6654942985129919
98.51,0.6449185542186582,0.6649894413098743,0.7115447979270192,0.6306262492048686,0.711078009091953,0.6674933963518795
98.515,0.6376045558883319,0.66028935476112,0.7073404624932229,0.6324312312894763,0.7117348372248541,0.6684153266887237
98.52,0.6293250198179008,0.6573820433421969,0.705686988628865,0.6336407035956024,0.7114799303861105,0.6678411303607695
98.525,0.6214367258220866,0.6535133625605297,0.7032512812036424,0.6347457144447911,0.709906965054826,0.6656047953413603
98.53,0.6153728096109262,0.6478397431786889,0.6980623575388539,0.635921425872707,0.7064703459648783,0.6615521348766598
98.535,0.6099551200047998,0.6425386558265938,0.6916993104214314,0.637076328302183,0.7010496788286212,0.6556061460077077
98.54,0.6032302606218842,0.6389866345233627,0.6863108979363632,0.6380393104139376,0.6937622810438794,0.6478486469550844
98.545,0.5960797660636178,0.6360995807533285,0.6819921292007056,0.6382921413827505,0.6846690177165136,0.6383353563693376
98.55,0.5907621598369664,0.6326851576045197,0.6779847531996255,0.6373220916132684,0.6740568583266485,0.6271287688887509
98.555,0.5865691022205819,0.6287733528775489,0.6741881432908736,0.6355246926356035,0.6626662148132849,0.6147072375310128
98.56,0.5806879289776208,0.6244408988292832,0.6703769054555577,0.6337053508973307,0.6512250563788828,0.6019386159750131
98.565,0.5730813686043869,0.6196119192999759,0.6659025214839344,0.6313604868097282,0.6399303714615614,0.5893485637980498
98.57,0.5665253829099456,0.61517048884027,0.6612617648857546,0.6267039247170024,0.6286128084048812,0.576762471825873
