time,ppg_1_green,ppg_1_red,ppg_1_ir,ppg_2_green,ppg_2_red,ppg_2_ir
75.115,0.4253330399069251,0.5517697300194886,0.536311190334474,0.7884339534637054,0.4707358502627277,0.638767160556786
75.12,0.4265962937277229,0.556648706203255,0.5425877922230764,0.7900609245230368,0.47459234100043557,0.6393692070226221
75.125,0.42743290324795985,0.5555951878271748,0.5474373780020477,0.791218370360104,0.4780923848520596,0.6394172118477773
75.13,0.4291123010176939,0.5531471304945903,0.5506121316951659,0.7911491024853107,0.4808370234425367,0.6397526717014271
75.135,0.4327403199101382,0.5527362924244034,0.5506513602131828,0.7912929134696518,0.4846653223286261,0.6414017860010308
75.14,0.4373780300953178,0.5520305566073833,0.5481193635158438,0.7934695879412909,0.49095494143644003,0.6450620526934723
75.145,0.44046607235227103,0.5489788719085565,0.5478049815402471,0.7969476633279186,0.49760254188325503,0.6504885265982264
75.15,0.44131332354886077,0.5471354966877627,0.552677568186681,0.7992481475583534,0.5017740254081093,0.6565820829498461
75.155,0.4425210311766426,0.5505222949456122,0.5587370258798021,0.7995793566744592,0.504586718928155,0.6623224117103551
75.16,0.4463332419399062,0.5570328076205417,0.5611197430869977,0.7994905991166658,0.5092139331662067,0.6673942247313506
75.165,0.4512823460742868,0.561466394469326,0.5619691384502985,0.8001498207832047,0.5149316540936809,0.671812609482186
75.17,0.45459090689160314,0.5624102274596131,0.5661147757052222,0.8010111656732238,0.5177725960960954,0.6755635427325171
75.175,0.45639690504137,0.5622001292032117,0.5721245443343103,0.8014929948186166,0.5176683125898466,0.6790854837634134
75.18,0.45906756409319843,0.5626332795136382,0.5749395940125879,0.8020777242057849,0.5198567109725686,0.6834423059991387
75.185,0.4634543845875927,0.5646590583317542,0.5752790444598783,0.8031681014698853,0.5271257332613383,0.6891525380714808
75.19,0.4684208828605068,0.5699493343433738,0.5786783273287652,0.8044044885720444,0.5353068663124474,0.6952570389046547
75.195,0.4731020859693878,0.5783874844970313,0.5860428378816167,0.8055990603530546,0.5396955965144534,0.700534087720817
75.2,0.47704949760495513,0.5854205821191338,0.592552362795141,0.8069312861765991,0.5420157559084726,0.70533019957658
75.205,0.4793134364318002,0.5861299594990258,0.5958210927490173,0.8079747297543217,0.5467828625229316,0.7109323248353147
75.21,0.4802993403544996,0.5815438375841353,0.5983308368410125,0.8082176422445874,0.5535856583474124,0.7171652371935524
75.215,0.4831553936101703,0.577661176051925,0.6017247961094797,0.8088970974293629,0.5579306561110542,0.722158012269875
75.22,0.48970211118816903,0.5784710262475233,0.605111166288671,0.8123397468434066,0.5585584177400531,0.7250693395359542
75.225,0.4962923715487773,0.5825661219229021,0.6088807304485688,0.8186438381621486,0.5592162575977796,0.7276139910250832
75.23,0.49820976404367623,0.5863317064106376,0.6138002439420913,0.8248515458451043,0.5630787287807917,0.7317739084332903
75.235,0.4972886379935438,0.5881069611746877,0.6168242715241051,0.8285835137249986,0.5693206943967332,0.7370792525599854
75.24,0.49972581971840196,0.5892437311075729,0.6148258399930525,0.830867598108383,0.5758826226501064,0.7416647448385104
75.245,0.5063976666237546,0.5926666234036608,0.6120410543901935,0.8338853695586568,0.5822844919403721,0.7453980899951503
75.25,0.5117212070383692,0.5999985707852962,0.6159321542515607,0.8372957752100388,0.5885405556496364,0.7501043463136774
75.255,0.5134631521705757,0.6089506053675173,0.6254453951206654,0.8388248504482532,0.5939906083196078,0.756532398933064
75.26,0.5167370933664501,0.6146122898161116,0.631866878079438,0.8380164228671757,0.5986929534850104,0.7629090258936195
75.265,0.5249066281083776,0.614759669152621,0.6324181637468282,0.8373369896770791,0.6040014999104033,0.7674767084975274
75.27,0.5330185636178897,0.6127185805042182,0.6339608033499169,0.8388812000557382,0.610293504672126,0.771159428936962
75.275,0.5354790032974325,0.6133914566706236,0.6408216943974839,0.8411893831572888,0.6156757580182565,0.7762277627103052
75.28,0.5350749157298839,0.6177208315169562,0.6481577116471542,0.8406626267939283,0.6185644183399974,0.782981119634877
75.285,0.5381362559068753,0.6230557833007148,0.6514581596565675,0.8362337279126487,0.620531417640962,0.7895048944729044
75.29,0.5445636643767698,0.6279360376035262,0.6540953876944968,0.8314909583318054,0.6247482205337574,0.7947636225741981
75.295,0.5495079930765858,0.633874832941162,0.6601101635085072,0.8309738455501128,0.6316606186308594,0.8000950343894098
75.3,0.5524087544151084,0.642097872614153,0.6669365652641794,0.8347771116483461,0.6377892628852985,0.8067473161019872
75.305,0.5569883730453671,0.6505425704284661,0.6713127820846108,0.8385966232254073,0.6397887941532236,0.8134957272109578
75.31,0.5631904907827049,0.6555860851668082,0.6759959970472564,0.8394180825603057,0.639003719532067,0.8183644376681305
75.315,0.5665208887626533,0.6564988136281672,0.6841597119804728,0.8388902997930459,0.6404319024387088,0.82181249872782
75.32,0.566254858635872,0.6567919849643867,0.6926144515756256,0.8397784063888731,0.6466659065777345,0.8261350875451037
75.325,0.567689066851769,0.659773352883334,0.6972344249218682,0.8415741049597644,0.6544970250579384,0.8318965926909911
75.33,0.5740125477799465,0.6633663720100836,0.7002114593601313,0.8422790537591367,0.659258710987256,0.8372504954127231
75.335,0.5811758758879271,0.6622803139975185,0.7047890205255682,0.8426751067030775,0.6612226186400534,0.8413583994750797
75.34,0.5835948260568041,0.6565970758270501,0.7070338572381669,0.8452067569310183,0.664565618356838,0.8461089349162181
75.345,0.5810254431099672,0.6544951268399253,0.7009119932305488,0.8493539310222059,0.6702044543986652,0.8529225489487904
75.35,0.5770588899398621,0.6621927871743395,0.6889481970652752,0.8518712588874786,0.6739182229743739,0.8598408472107332
75.355,0.5736851266635641,0.6731747845040997,0.6796587240548324,0.8517293471045156,0.673510032666011,0.8641223631020399
75.36,0.5697708175410882,0.6731922222143968,0.6752790294375643,0.85124160454141,0.6737526572465162,0.8665047623609701
75.365,0.5630747917923444,0.6568778220802769,0.6695896424027798,0.8517976429416382,0.6801480421532833,0.8701647203357692
75.37,0.5524329467928972,0.6347820805075822,0.6581857619225949,0.8521720216446519,0.6903060402459502,0.87590973843879
75.375,0.5396074652505861,0.6217698195852128,0.6439721330681669,0.8521249834859659,0.6966946695489443,0.8813314495608127
75.38,0.5290469815976663,0.6213831938657186,0.6311214216905582,0.8539319263750318,0.6973474427910512,0.8850896567447186
75.385,0.5231631905842414,0.6236853654514647,0.619659073486726,0.8584648700749619,0.6984602223488194,0.8891042520389625
75.39,0.5180354176410826,0.6168275724073589,0.6082876651687081,0.8630466779424925,0.7049674878079323,0.8951523104810972
75.395,0.5074987511107457,0.5994919037353967,0.5976177238542189,0.8654661914556281,0.7132349971972095,0.9016269224414848
75.4,0.4917383029853401,0.58259788333299,0.5878232254491808,0.8672181469058263,0.7162490621483535,0.9054975455895485
75.405,0.4774311082160254,0.5780885454947363,0.5768198434257557,0.8702397324939245,0.7129730399099614,0.9057422813972625
75.41,0.4684237456252117,0.5850532739731248,0.5634868282686724,0.8731283169280893,0.7084543723126705,0.9028192520693314
75.415,0.46113017672346335,0.5895584758002103,0.5498395515351827,0.8735915166957002,0.705562928741458,0.8960680622048693
75.42,0.45107451315606856,0.5808717038911829,0.5376701727415671,0.8724995573906815,0.7004345379517005,0.883893855084878
75.425,0.43909345849726844,0.5640746530226791,0.5258428943508979,0.8723062861661345,0.687097159089703,0.865746225846651
75.43,0.4281641614115444,0.5515097865469173,0.513598085330566,0.8730131720714737,0.6641527283896684,0.8416835052013059
75.435,0.41854646998568057,0.5457076274265045,0.5038483879121726,0.872781513315596,0.6350286162440641,0.8104455952080236
75.44,0.40955616315845467,0.5390524650657288,0.49944633081750256,0.8712094539548763,0.6027079394968965,0.7703857424926642
75.445,0.4022231887544012,0.5282749524406192,0.497677623250362,0.8687983466891301,0.5664726317266043,0.7225375163532359
75.45,0.3965298856506942,0.5189496880737552,0.4926940162671337,0.8641903457743672,0.5244770097610099,0.6707119543745248
75.455,0.38974698695517596,0.5146448130536329,0.483405385195962,0.8553839183113698,0.47797858261903414,0.6181780715542821
75.46,0.38130585287996627,0.5117949575226252,0.47493754426295276,0.8433954511420458,0.431380981977168,0.5662017646183247
75.465,0.37538711324365787,0.5081932752190773,0.4712138576701471,0.8315505799883617,0.38852274460254727,0.5163507986056057
75.47,0.3743205973904497,0.506760184940169,0.4700838491803895,0.8209947252056139,0.3505951680409983,0.4718964987276264
75.475,0.3735212836400576,0.5068501519693308,0.4681854269069677,0.8096611332404998,0.3176915477233651,0.43533244707218144
